# Logfile created on 2026-03-29 22:05:14 +0200 by logger.rb/v1.5.3
2026-03-29 22:05:14 +0200: Memory Usage (437656K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/top/IHP_3421.gds
2026-03-29 22:05:14 +0200: Memory Usage (437656K) : Ruby Version for klayout: 3.2.3
2026-03-29 22:05:15 +0200: Memory Usage (461976K) : Loading database to memory is complete.
2026-03-29 22:05:15 +0200: Memory Usage (461976K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/top/drc_run_2026_03_29_20_04_57/IHP_3421_SoC3421_forbidden.lyrdb
2026-03-29 22:05:15 +0200: Memory Usage (462104K) : Evaluate switches.
2026-03-29 22:05:15 +0200: Memory Usage (462104K) : tables selected: forbidden
2026-03-29 22:05:15 +0200: Memory Usage (462104K) : KLayout will use 32 thread(s) in tiling mode.
2026-03-29 22:05:15 +0200: Memory Usage (462104K) : deep mode is enabled.
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : via2_drw has 80966 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : metal3_drw has 8644 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : metal3_pin has 438 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : metal3_mask has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : metal3_filler has 18314 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : metal3_nofill has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : metal3_slit has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : metal3_text has 438 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : metal3_opc has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : metal3_noqrc has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : metal3_res has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : metal3_iprobe has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : metal3_diffprb has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : nwell_drw has 6562 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : nwell_pin has 330 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : nbulay_drw has 362 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : nbulay_pin has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : nbulay_block has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : emwind_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : emwind_opc has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : deepco_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : deepco_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : mim_drw has 37 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : edgeseal_drw has 24 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : edgeseal_bound has 1 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : substrate_drw has 793 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : substrate_text has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : dfpad_drw has 20 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : dfpad_pillar has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : dfpad_sbump has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : thickgateox_drw has 136 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : pldb_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : pwell_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : pwell_pin has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : pwell_block has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : ic_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477464K) : via3_drw has 57654 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477464K) : metal4_drw has 1391 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477464K) : metal4_pin has 388 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477464K) : metal4_mask has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477464K) : metal4_filler has 19813 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477464K) : metal4_nofill has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477464K) : metal4_slit has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477464K) : metal4_text has 388 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477464K) : metal4_opc has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477464K) : metal4_noqrc has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477464K) : metal4_res has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477464K) : metal4_iprobe has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477464K) : metal4_diffprb has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477464K) : heattrans_drw has 164 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477464K) : heatres_drw has 138 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477464K) : pempoly_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477464K) : fbe_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477464K) : empoly_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477464K) : ldmos_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477592K) : pbiwind_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477592K) : digisub_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477592K) : nodrc_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (477720K) : text_drw has 1223 polygons
2026-03-29 22:05:17 +0200: Memory Usage (478104K) : via4_drw has 62950 polygons
2026-03-29 22:05:17 +0200: Memory Usage (478232K) : metal5_drw has 2215 polygons
2026-03-29 22:05:17 +0200: Memory Usage (478232K) : metal5_pin has 384 polygons
2026-03-29 22:05:17 +0200: Memory Usage (478232K) : metal5_mask has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (478232K) : metal5_filler has 19661 polygons
2026-03-29 22:05:17 +0200: Memory Usage (478232K) : metal5_nofill has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (478232K) : metal5_slit has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (478360K) : metal5_text has 384 polygons
2026-03-29 22:05:17 +0200: Memory Usage (478360K) : metal5_opc has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (478360K) : metal5_noqrc has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (478488K) : metal5_res has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (478488K) : metal5_iprobe has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (478616K) : metal5_diffprb has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (478616K) : radhard_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (478616K) : memcap_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (478744K) : varicap_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (478744K) : flash_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (478872K) : intbondvia_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (478872K) : intbondmet_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (478872K) : devbondvia_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (479000K) : devbondmet_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (479000K) : devtrench_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (479128K) : redist_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (479128K) : graphbot_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (479128K) : graphtop_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (479256K) : antvia1_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (479256K) : antmetal2_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (479384K) : graphcont_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (479384K) : siwg_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (479384K) : siwg_filler has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (479512K) : siwg_nofill has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (479512K) : sigrating_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (479640K) : singrating_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (479640K) : graphpas_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (479640K) : emwind3_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (479768K) : emwihv3_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (479768K) : redbulay_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (479896K) : smos_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (479896K) : graphpad_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (480024K) : polimide_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (480024K) : polimide_pin has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (480024K) : recog_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (480152K) : recog_pin has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (480152K) : recog_esd has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (480152K) : recog_diode has 110 polygons
2026-03-29 22:05:17 +0200: Memory Usage (480280K) : recog_tsv has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (480280K) : recog_iprobe has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (480408K) : recog_diffprb has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (480408K) : recog_pillar has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (480408K) : recog_sbump has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (480536K) : recog_otp has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (480536K) : recog_pdiode has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (480664K) : recog_mom has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (480664K) : recog_pcm has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (480664K) : colopen_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (480792K) : graphmetal1_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (480792K) : graphmetal1_filler has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (480920K) : graphmetal1_nofill has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (480920K) : graphmetal1_slit has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (480920K) : graphmetal1_opc has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : graphmet1l_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : graphmet1l_filler has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : graphmet1l_nofill has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : graphmet1l_slit has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : graphmet1l_opc has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : extblock_drw has 390 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : nldd_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : pldd_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : next_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : pext_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : nexthv_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : pexthv_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : graphgate_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : sinwg_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : sinwg_filler has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : sinwg_nofill has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : mempad_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topvia1_drw has 54193 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal1_drw has 1821 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal1_pin has 406 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal1_mask has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal1_filler has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal1_nofill has 2 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal1_slit has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal1_text has 387 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal1_noqrc has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal1_res has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal1_iprobe has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal1_diffprb has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : inldpwl_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : polyres_drw has 188 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : polyres_pin has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : vmim_drw has 11225 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : nbulaycut_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : antmetal1_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topvia2_drw has 32999 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal2_drw has 751 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal2_pin has 296 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal2_mask has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal2_filler has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal2_nofill has 2 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal2_slit has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal2_text has 289 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal2_noqrc has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal2_res has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal2_iprobe has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : topmetal2_diffprb has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : snsring_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : sensor_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : snsarms_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : snscmosvia_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : colwind_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : flm_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : hafniumox_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : memvia_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : thinfilmres_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : rfmem_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_m2m3 has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_m2m4 has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_m2m5 has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_m2tm1 has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_m2tm2 has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_m3m4 has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_m3m5 has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_m3tm1 has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_m3tm2 has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_m4m5 has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_m4tm1 has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_m4tm2 has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_m5tm1 has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_m5tm2 has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_tm1tm2 has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_m1sub has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_m2sub has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_m3sub has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_m4sub has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_m5sub has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_tm1sub has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : norcx_tm2sub has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : snsbotvia_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : snstopvia_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : deepvia_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : fgetch_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : ctrgat_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : fgimp_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : emwihv_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : lbe_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : alcustop_drw has 0 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : nometfiller_drw has 1 polygons
2026-03-29 22:05:17 +0200: Memory Usage (481048K) : prboundary_drw has 0 polygons
